Iteration,Score,Parameter Values
1441,0.4443769782393183,"[-6.20098119e-01 -1.08238325e+00  5.24523756e-01  3.10157491e-01
  4.12512821e-01 -6.24369408e-01  2.12578355e-01 -6.98133166e-01
  5.94767813e-01 -4.72409017e-01 -5.48180927e-01  2.70995532e-01
  6.79041931e-02 -7.15838294e-01 -7.24988127e-01 -4.92712084e-01
 -2.40711146e-01 -2.98428729e-01 -4.00050020e-01 -8.14123923e-01
 -1.13096672e+00 -8.49286913e-01  3.27132515e-02 -1.49576916e+00
 -8.17356862e-01  7.06369323e-02  2.93552565e-02 -1.80598804e-02
 -1.13433951e+00 -1.11566247e+00 -1.58848076e+00 -1.46587427e+00
 -1.77888180e+00  1.43208792e+00  1.57429718e+00  1.75400829e+00
 -1.32086408e+00 -5.76957754e-01 -8.29974227e-01 -4.30043384e-01
  7.86877524e-02  5.36445095e-04 -3.76096444e-01  4.33365436e-01
  2.14402871e-01 -7.43010445e-01 -1.28971483e+00 -1.63876375e+00
 -9.55025956e-01 -3.03488735e-01  1.14232158e+00  1.17719973e+00
  5.40001684e-01 -1.78366141e+00 -1.46974720e+00 -1.12090874e+00
  3.36684235e-01  8.74779172e-01 -2.87827844e-01]"
1442,0.4443858297675874,"[ 2.1855548   1.52254548  0.35364916  1.68037548  0.64705073  2.79712568
  2.73388508  1.70540934  1.28417262  1.44012651  2.03872277  0.89939318
  2.16803398  0.82477117  2.20156783  2.69127311  0.69101428  2.69085568
  0.75693366  2.55083272  1.07941482  1.60294292  1.97052754  1.52785319
  1.39459681  0.92544487  1.56531037  0.58322084  2.48299297  2.29487189
  1.63993766  1.76966515  2.76330553  1.49790503  1.42145475 -1.19044167
  1.27186578  1.80851036  0.97316135  1.44709969  2.98468978  1.06293374
  1.85896158  1.59002139  3.23306557  1.86438553  2.86491364  1.98598747
  0.62274941  0.59207878  1.68421538  1.74361753  1.17568456  1.2639842
  1.38424287  1.95740461  1.98608454  2.07165055  1.33090343]"
1443,0.4443759776123868,"[-0.65293987 -1.50314481 -1.42876229 -0.53943718 -0.13487466 -0.85952689
  0.41425989  0.26091905  0.0075276  -0.69019664 -0.23203351 -1.27647662
 -0.24738486 -0.93725201 -0.75597933  1.16874636 -0.48590993 -0.66125639
 -0.68248692 -0.25814006 -0.22217944  0.25153426  0.63618628 -0.61570764
 -0.14260569  0.18735747 -1.67462429  0.01658584 -1.49031501 -0.16840359
 -0.13796354 -0.15570963  0.09257197  0.49449071  0.79386749  0.22588319
 -0.36484344  0.76725896 -0.8778079   1.22320493  0.81749717  0.97442176
  0.11156832  1.58479965  0.14302166  1.84076607  0.10454137  0.40558382
 -0.32171025 -0.83383819 -0.26674768 -0.04887815  0.10149663  0.05228904
 -0.35302452  0.42102107  1.05119429  0.45252224  1.46575871]"
1444,0.4443738355011888,"[-0.6326866  -1.1087236   0.51635773  0.32587905  0.41011126 -0.61419471
  0.18637058 -0.70476048  0.59964771 -0.44540129 -0.57400364  0.25452597
  0.05280891 -0.68094247 -0.74241204 -0.5113823  -0.2332196  -0.28451668
 -0.4061399  -0.7987245  -1.14501703 -0.81407422  0.01687807 -1.47347933
 -0.82007651  0.06259446  0.03092279 -0.06164621 -1.15088621 -1.13463532
 -1.56249086 -1.48784569 -1.76489881  1.43444659  1.5761236   1.72176848
 -1.34347076 -0.60089924 -0.84045786 -0.43741712  0.0660963   0.00936661
 -0.34957205  0.45481786  0.25781825 -0.71625591 -1.2557063  -1.59772176
 -0.94063477 -0.328336    1.16504346  1.18123184  0.56849408 -1.80902182
 -1.48090083 -1.12323401  0.37518772  0.8767881  -0.26920891]"
1445,0.44434983135281025,"[ 2.16756867  1.51625028  0.36036203  1.69129695  0.64819435  2.8053952
  2.73164774  1.68765651  1.2650648   1.41963597  2.06367383  0.90205763
  2.17889844  0.80773617  2.21579735  2.72201282  0.65857124  2.71433018
  0.72052625  2.56739588  1.07709444  1.55153559  2.01619143  1.51912554
  1.39018099  0.94522052  1.5937882   0.59138198  2.49779251  2.32277481
  1.65675231  1.78335159  2.76973574  1.48830121  1.42631468 -1.20490422
  1.24637338  1.79421736  0.95538017  1.4374703   2.99369383  1.07682778
  1.85552682  1.59514307  3.23877005  1.84705873  2.87538312  1.9627576
  0.61113365  0.59984597  1.6704819   1.7446757   1.14081885  1.25976351
  1.36002192  1.92157337  1.98294196  2.08406022  1.3155279 ]"
1446,0.44434618615745963,"[-0.71326966 -1.51243241 -1.41163619 -0.51924686 -0.15039271 -0.84233697
  0.40158992  0.2518404   0.01266523 -0.69910547 -0.28804284 -1.27225813
 -0.24580966 -0.89859041 -0.79234129  1.16999501 -0.5346972  -0.65415942
 -0.71467905 -0.22266146 -0.21517628  0.25344728  0.603386   -0.62516236
 -0.12527356  0.17734704 -1.67804269 -0.00987284 -1.55898143 -0.19933467
 -0.13060983 -0.14120671  0.0811939   0.521982    0.85273786  0.17154281
 -0.40986701  0.73570285 -0.87623508  1.11418612  0.76430205  0.95756992
  0.14439878  1.6427396   0.12654673  1.81864151  0.11003967  0.40851925
 -0.34992894 -0.74766767 -0.29608313 -0.01723158  0.11415656  0.02359653
 -0.32389199  0.42396131  1.05957295  0.41128746  1.49137047]"
1447,0.44434466642442594,"[-0.65725796 -1.11955668  0.4877583   0.36647365  0.43689167 -0.61464472
  0.16163174 -0.66701983  0.62767412 -0.4243617  -0.55851417  0.23359353
  0.00315141 -0.67581706 -0.75584538 -0.52214568 -0.21489644 -0.28773672
 -0.29753128 -0.80034318 -1.13953939 -0.76090081 -0.01175483 -1.41994989
 -0.82871471  0.03306066  0.06732671 -0.13005367 -1.1499196  -1.13047648
 -1.56170795 -1.53273771 -1.70665585  1.45240679  1.56988375  1.72074699
 -1.38466595 -0.62303285 -0.87590979 -0.37379669 -0.01474853 -0.0087278
 -0.30989906  0.47776689  0.31734426 -0.77404987 -1.22782711 -1.53940571
 -0.97050246 -0.37341671  1.14498017  1.17635692  0.61512826 -1.78526676
 -1.46553676 -1.15911207  0.4641613   0.89911045 -0.24027024]"
1448,0.4443469008489769,"[ 2.17423553  1.54990542  0.42634679  1.67481302  0.63554768  2.83196355
  2.70817556  1.70557988  1.27930018  1.41647151  2.08306621  0.88436495
  2.16945088  0.78415521  2.22322113  2.71335085  0.61249762  2.79011082
  0.65735128  2.66208706  1.11894363  1.54747872  1.98094348  1.56515654
  1.35878428  0.92373476  1.57152947  0.54718817  2.45047125  2.34426219
  1.72933698  1.78330159  2.80265412  1.45272073  1.39667577 -1.22793529
  1.22377973  1.78241527  0.92774095  1.41972215  3.02858861  1.08144609
  1.84577709  1.61744718  3.24410178  1.8557437   2.90634185  1.92611028
  0.62483189  0.6678728   1.63248959  1.68033628  1.12530077  1.31440085
  1.36891665  1.84864396  1.94721992  2.07939843  1.28023009]"
1449,0.4443594772173801,"[-1.05705281 -1.60240053 -1.03610478 -0.26976416  0.03200783 -0.90589431
  0.38751152  0.29653018  0.04557875 -0.84390729 -0.63454977 -1.49698694
 -0.22464044 -0.6801388  -1.18077457  1.32698519 -0.93206849 -0.65417327
 -0.71047262  0.03866087 -0.04554457  0.28086007  0.43718697 -0.68591215
 -0.02141748  0.04934981 -1.48378091 -0.22813579 -1.73418496 -0.35732193
 -0.13799862  0.11613185  0.29105286  0.76061324  1.06533404 -0.09003848
 -0.75287552  0.38091566 -1.1025535   0.73800271  0.40795055  0.84188781
  0.24325983  1.97985861 -0.09276634  1.84411125  0.4111154   0.20885202
 -0.3476115  -0.08663766 -0.32590706  0.08754954  0.1566768  -0.18546525
  0.07020858  0.43609817  1.3037801   0.30034536  1.75299828]"
1450,0.4444518627131959,"[-0.69220226 -1.22485705  0.41410615  0.66606748  0.70098889 -0.5419174
 -0.08572777 -0.44414456  0.63809552 -0.37355691 -0.90784203  0.18727946
 -0.27615898 -0.40629347 -0.93189833 -0.6336126  -0.20123222 -0.19529252
  0.25257217 -0.7704868  -1.29381644 -0.43426935  0.08381938 -0.96664478
 -0.79822298 -0.25534322  0.16576702 -0.59838571 -1.08720958 -1.1815174
 -1.46868489 -1.73064193 -1.55473744  1.6136172   1.3339275   1.7812523
 -1.51755965 -0.70536149 -0.98265539 -0.06813496 -0.34579421  0.00526705
 -0.139539    0.50353811  0.84265261 -0.87405705 -1.05535524 -1.1085691
 -0.95196131 -0.6935228   1.26139726  1.13777211  1.13351457 -1.96498578
 -1.46089237 -1.34034954  0.93914878  0.9350849   0.0548674 ]"
1451,0.444326395393474,"[ 1.91750021  1.7275936   0.72566201  1.63735118  0.70069316  3.04503739
  2.69150543  1.78400806  1.16495991  1.38973108  2.19232144  0.8666257
  1.94452567  0.63693519  2.26926181  2.7653501   0.1863282   3.16692258
  0.15068504  3.22407348  1.3826117   1.41561392  2.02328257  1.57892923
  1.10511855  0.87241252  1.5258078   0.13265601  2.38095252  2.46431661
  1.93113028  1.77557778  2.99635827  1.0654615   1.32230528 -1.46813565
  1.06931392  1.6573207   0.80035974  1.29767276  3.25242187  1.09986448
  1.90604655  1.74217686  3.28337942  1.58787597  3.01779119  1.75270439
  0.7938699   1.09320897  1.45438328  1.56479066  0.87037679  1.46136456
  1.26729358  1.49379908  1.75412078  2.19516853  0.98789054]"
1452,0.4443306148250037,"[-0.74260944 -1.5158348  -1.44637605 -0.54435476 -0.20672625 -0.81920271
  0.37582038  0.2427671   0.02375333 -0.68024597 -0.32185503 -1.22505507
 -0.25186125 -0.88848646 -0.78495533  1.15586756 -0.53799363 -0.64366074
 -0.74928982 -0.20466891 -0.21176658  0.2458036   0.57486211 -0.64247622
 -0.11971412  0.18648876 -1.71116213  0.00297912 -1.60522954 -0.19957537
 -0.11221413 -0.1529606   0.03480692  0.54076097  0.86253868  0.14352765
 -0.4306561   0.7400197  -0.83293344  1.03658019  0.7355925   0.95613579
  0.16656616  1.663882    0.13234652  1.77967452  0.07615569  0.43308166
 -0.38103526 -0.73966321 -0.33114834  0.02003887  0.10316776  0.00625143
 -0.33860003  0.41119639  1.04103036  0.39335649  1.49365556]"
1453,0.4443152733032016,"[-0.69149463 -1.12439142  0.4460429   0.38816784  0.45130218 -0.62089192
  0.17258252 -0.67832902  0.64485853 -0.38868445 -0.4889521   0.20807319
 -0.02523001 -0.70546511 -0.7380614  -0.51976586 -0.18811657 -0.29932313
 -0.23907405 -0.78031239 -1.11699186 -0.74308415 -0.06426056 -1.43739589
 -0.82241241  0.02721374  0.0780035  -0.14720008 -1.15261316 -1.10256151
 -1.56565096 -1.56164709 -1.6746642   1.44241534  1.59985763  1.69088997
 -1.40872452 -0.63940314 -0.92010586 -0.32895189 -0.05666582 -0.02235723
 -0.27324306  0.50568597  0.30036976 -0.8307147  -1.20477471 -1.51719303
 -1.00289855 -0.38163954  1.10412963  1.17680343  0.60506063 -1.74382005
 -1.44550853 -1.1837154   0.51012078  0.91971235 -0.26425869]"
1454,0.44432038691984993,"[ 2.21789383  1.5492312   0.47161945  1.65987232  0.64082445  2.85109634
  2.69076018  1.72991937  1.31373591  1.41755683  2.08962474  0.8610197
  2.19430019  0.78191901  2.23552319  2.70698409  0.62163981  2.83232583
  0.64721991  2.69708669  1.11938742  1.58496334  1.92550953  1.60321812
  1.37059495  0.91402721  1.56012742  0.56251065  2.40826649  2.36717016
  1.76921931  1.78106947  2.80685051  1.47398481  1.37691236 -1.22573757
  1.22580902  1.77887091  0.89487695  1.41770798  3.03023894  1.08486765
  1.82843242  1.61720742  3.24364988  1.92402676  2.93410483  1.90765767
  0.62671994  0.67941199  1.61860882  1.63786463  1.16158704  1.35264512
  1.39357536  1.79924027  1.9263151   2.06790196  1.28337721]"
1455,0.44428044945661244,"[-7.70006605e-01 -1.49839445e+00 -1.40278405e+00 -4.96418514e-01
 -1.75433269e-01 -8.06466652e-01  3.81727767e-01  2.40355137e-01
  5.54486201e-02 -6.69659942e-01 -3.07341365e-01 -1.24648994e+00
 -2.68284661e-01 -8.88200128e-01 -7.89650029e-01  1.17166032e+00
 -5.27396314e-01 -6.37312422e-01 -7.06138515e-01 -2.01772867e-01
 -1.77757349e-01  2.36143545e-01  5.77273126e-01 -6.35845964e-01
 -1.44634391e-01  1.82296134e-01 -1.67063890e+00 -1.14221568e-03
 -1.57820611e+00 -1.81366165e-01 -1.26733761e-01 -1.53157488e-01
  6.87299688e-02  5.56921585e-01  8.52135233e-01  1.42350687e-01
 -3.96572094e-01  7.29005002e-01 -8.65635744e-01  1.04511843e+00
  7.54713912e-01  9.59646668e-01  1.56106111e-01  1.68105439e+00
  9.79981295e-02  1.74581263e+00  1.17501015e-01  3.88337819e-01
 -3.83929970e-01 -7.24118037e-01 -3.27484309e-01  3.54544883e-02
  9.35942049e-02 -1.95361372e-02 -3.21357769e-01  4.18492799e-01
  1.04022077e+00  3.99837555e-01  1.51331969e+00]"
1456,0.44429282227510364,"[-0.67692358 -1.09484207  0.47763699  0.42367902  0.47584411 -0.61786113
  0.18724253 -0.67517537  0.62974496 -0.42388492 -0.52833241  0.24863695
 -0.00644107 -0.70259451 -0.7401902  -0.49810449 -0.2194227  -0.32339677
 -0.2177038  -0.80036026 -1.12391477 -0.7772496   0.00458147 -1.45054438
 -0.8264575  -0.01256413  0.0416881  -0.14487421 -1.12856459 -1.11461134
 -1.55310614 -1.53502709 -1.70031353  1.43948969  1.55733986  1.73804872
 -1.38485409 -0.62740051 -0.88986422 -0.31278174 -0.03681288 -0.02049386
 -0.29891605  0.43757155  0.31668957 -0.83289563 -1.22325724 -1.55050646
 -0.98329084 -0.37639388  1.11927228  1.17723644  0.65530061 -1.7475398
 -1.44530667 -1.17992705  0.49565917  0.91327952 -0.26594844]"
1457,0.44651837001844824,"[ 2.17285083  1.57109791  0.45489655  1.65379808  0.6620099   2.85243272
  2.70842176  1.73646044  1.29534003  1.45167721  2.08455211  0.88811648
  2.15863441  0.77367547  2.24938913  2.69554091  0.6233994   2.80554644
  0.63484669  2.74150374  1.13850492  1.60708492  1.93761401  1.56475333
  1.36274174  0.91892185  1.51354476  0.50570852  2.38153988  2.36824783
  1.73796317  1.79722214  2.80976429  1.44373633  1.39600428 -1.23973412
  1.23925325  1.78045453  0.88782494  1.38412123  3.05232457  1.054207
  1.84757513  1.62520845  3.23732327  1.89254558  2.92066564  1.92817163
  0.66338041  0.70178034  1.60663278  1.66006674  1.13759333  1.33442817
  1.40616383  1.82943345  1.91509948  2.06558527  1.25200014]"
1458,0.44441888120476103,"[-0.77025978 -1.48655611 -1.42826139 -0.50702358 -0.20094664 -0.72043313
  0.37352014  0.20347791  0.09386786 -0.61504807 -0.28378304 -1.23064962
 -0.31267751 -0.87639575 -0.75043344  1.13168684 -0.48824316 -0.63366104
 -0.69074369 -0.1684729  -0.13864001  0.23048271  0.53985371 -0.60507925
 -0.17893812  0.18567674 -1.69065279 -0.00270461 -1.55933276 -0.16488075
 -0.15071283 -0.1651065   0.02612285  0.57524594  0.81359796  0.1523273
 -0.33095985  0.73648416 -0.80251743  1.00207204  0.77814995  0.96811663
  0.17333318  1.69313793  0.08619821  1.67752802  0.12602125  0.44408816
 -0.44494336 -0.77860619 -0.35028003  0.03252828  0.06620173  0.001796
 -0.38659482  0.38818519  0.98697809  0.35743495  1.52542749]"
1459,0.44429048400603305,"[-0.71332434 -1.04903727  0.45064713  0.43480277  0.49593103 -0.6171698
  0.27060986 -0.68457779  0.64547219 -0.43627282 -0.42803305  0.2361229
  0.00882677 -0.75979437 -0.71130845 -0.45147477 -0.17370658 -0.37987288
 -0.23110839 -0.77235413 -1.08212581 -0.82961581  0.00748715 -1.51476462
 -0.8743706   0.00902046  0.00240295 -0.15217833 -1.13824707 -1.08414099
 -1.61567818 -1.53513964 -1.70932215  1.41675054  1.54923968  1.75803436
 -1.35660671 -0.61711405 -0.90824085 -0.26861672 -0.04025125 -0.0594999
 -0.31224066  0.39468494  0.27024119 -0.84989792 -1.22796043 -1.65465578
 -0.99986545 -0.34928077  1.04215216  1.16397864  0.62773395 -1.67347683
 -1.42361694 -1.15167586  0.45239366  0.90790614 -0.31819548]"
1460,0.44517914172645123,"[ 2.29952008  1.56916366  0.46545147  1.62251303  0.71556359  2.87297064
  2.72714611  1.7789684   1.35918694  1.47105724  2.05887925  0.87785806
  2.15369769  0.83622777  2.2258861   2.64593806  0.66162584  2.79388725
  0.63208495  2.72154417  1.09949299  1.66571933  1.87992491  1.59553883
  1.36956733  0.88410447  1.46903299  0.49252736  2.36771127  2.32347181
  1.71314926  1.83974823  2.81496577  1.44876343  1.40637564 -1.23637668
  1.28073196  1.80000181  0.85573358  1.35562655  3.04066419  1.00358367
  1.84611339  1.63792002  3.22321814  1.93306206  2.95318859  1.93769193
  0.69535283  0.68534071  1.59444328  1.61933326  1.23739313  1.3814485
  1.44125814  1.86453283  1.9199422   2.0345994   1.25460665]"
1461,0.444294537654625,"[-0.72999524 -1.41256432 -1.45971036 -0.58717657 -0.25631519 -0.680617
  0.35933288  0.18415767  0.10280286 -0.55385714 -0.23054664 -1.190897
 -0.32605959 -0.93117968 -0.70827092  1.08476666 -0.48193472 -0.63736054
 -0.68552926 -0.23110727 -0.19572551  0.21908712  0.54711928 -0.56917002
 -0.21364419  0.17538643 -1.74629009  0.01450877 -1.58570101 -0.1525854
 -0.14949462 -0.15595715 -0.02143095  0.53548817  0.78787201  0.17953757
 -0.27942363  0.80002555 -0.73642269  0.9837396   0.83514211  0.98231998
  0.16256002  1.65355076  0.09144847  1.61608101  0.07861625  0.4802661
 -0.4834889  -0.83492943 -0.35552939  0.03044044  0.02385651 -0.02277949
 -0.46435732  0.39924118  0.94855003  0.35989968  1.50678523]"
1462,0.44431326359161005,"[-0.70907469 -1.00629366  0.44276533  0.37022754  0.50581671 -0.61864566
  0.31971636 -0.69653603  0.64777545 -0.46102501 -0.31110656  0.23845284
  0.02478452 -0.83821623 -0.71266705 -0.4229683  -0.19603067 -0.38508501
 -0.26849407 -0.78185694 -1.05508176 -0.88674993 -0.0236222  -1.54355968
 -0.88871502  0.08510721  0.01102089 -0.07549616 -1.14489798 -1.03117573
 -1.68397621 -1.50724849 -1.71939583  1.39210404  1.56181523  1.7987406
 -1.2867223  -0.58431898 -0.89737375 -0.2655949  -0.00393534 -0.10195571
 -0.35989331  0.37658507  0.21364569 -0.87173012 -1.28039403 -1.69214097
 -1.0474174  -0.28255285  0.98738989  1.15541867  0.55176253 -1.64563252
 -1.41461973 -1.13533541  0.34868286  0.89214553 -0.38300344]"
1463,0.44427739627853574,"[ 2.36912876  1.56834992  0.45332241  1.58782485  0.71523663  2.81184044
  2.7471682   1.83252144  1.41728968  1.50623495  2.02026835  0.82950587
  2.18103627  0.83090678  2.17804123  2.61608854  0.73733093  2.77398772
  0.69607245  2.65775943  1.08003337  1.72621767  1.79825334  1.66206254
  1.41496496  0.86307942  1.4428044   0.51486466  2.4266439   2.28163915
  1.6533896   1.81070487  2.80720982  1.45858658  1.39166817 -1.18777698
  1.32200085  1.7950973   0.89302213  1.38350466  2.96049309  1.0028808
  1.81325763  1.63080185  3.22638823  1.99901924  2.92454421  1.95923415
  0.67148546  0.62593135  1.60872989  1.61824014  1.32854411  1.39801826
  1.46721145  1.92018256  1.95389253  2.00511452  1.29161642]"
1464,0.4443304493655757,"[-7.71739200e-01 -1.47831617e+00 -1.47247115e+00 -5.80496642e-01
 -2.41572802e-01 -7.21781181e-01  3.81553896e-01  2.07015248e-01
  8.51507202e-02 -5.89078656e-01 -2.88355376e-01 -1.18543517e+00
 -2.96386656e-01 -9.35778784e-01 -7.03115020e-01  1.10292194e+00
 -4.61054230e-01 -6.17103813e-01 -7.22553316e-01 -2.27421203e-01
 -1.85619070e-01  2.41095055e-01  5.70571258e-01 -5.96053490e-01
 -1.93551930e-01  1.92097790e-01 -1.73943325e+00  3.32187849e-02
 -1.58577973e+00 -1.78919581e-01 -1.39695179e-01 -1.67669145e-01
  2.42845051e-04  5.28226971e-01  7.92219406e-01  1.74215581e-01
 -3.24852241e-01  7.90882351e-01 -7.51099657e-01  1.01709160e+00
  8.10720747e-01  9.56188615e-01  1.73822983e-01  1.66816134e+00
  1.04902667e-01  1.67721427e+00  8.04182331e-02  4.52837176e-01
 -4.66874907e-01 -7.98232212e-01 -3.51436173e-01  3.82349829e-02
  3.62283854e-02 -9.54508363e-03 -4.39097372e-01  3.94590740e-01
  9.55255443e-01  3.82650109e-01  1.50875106e+00]"
1465,0.4445555537237559,"[-0.70095103 -1.04214515  0.46013772  0.4052381   0.49126948 -0.58817628
  0.28256398 -0.66196732  0.6725534  -0.41204894 -0.34013532  0.24500634
  0.01786936 -0.79410649 -0.70574415 -0.48165309 -0.2142645  -0.36806871
 -0.28024485 -0.79478856 -1.0961421  -0.84654504 -0.04399624 -1.53879937
 -0.88272032  0.03602005  0.02068093 -0.11258962 -1.16263386 -1.08947955
 -1.6206511  -1.5079243  -1.68804196  1.40427199  1.56391113  1.72781941
 -1.35198798 -0.62403789 -0.89067343 -0.29896197 -0.02609783 -0.0778461
 -0.31990179  0.42660938  0.22467543 -0.86181956 -1.22936543 -1.66854755
 -1.05816837 -0.31946483  1.03362992  1.14799137  0.54069122 -1.66904555
 -1.43071421 -1.16187986  0.42261531  0.90743289 -0.34403902]"
1466,0.44435746153364236,"[ 2.32410971  1.55592354  0.44640969  1.61109316  0.6609591   2.81184371
  2.70352915  1.77727779  1.38292377  1.44751653  2.05607821  0.85398709
  2.19474993  0.81068169  2.22900521  2.63949259  0.69642399  2.78021635
  0.70082546  2.65300077  1.09336687  1.67053848  1.86953277  1.60735324
  1.39479111  0.8853294   1.49701725  0.55975924  2.39273487  2.32657467
  1.73719958  1.82033246  2.80003979  1.48034528  1.40586503 -1.19713194
  1.2633724   1.82406441  0.89028319  1.39466181  3.00762772  1.02738304
  1.80424467  1.62344255  3.23986021  1.96937647  2.92979889  1.93383789
  0.66185136  0.66949179  1.60406128  1.62792036  1.27145035  1.36884563
  1.45416435  1.86406375  1.94027747  2.01887844  1.29439737]"
1467,0.44428331474458066,"[-0.76691155 -1.50607062 -1.40510367 -0.50560419 -0.17342702 -0.82108654
  0.38696149  0.24483972  0.04880885 -0.67896232 -0.32265311 -1.24600177
 -0.25989146 -0.88800165 -0.79114043  1.17232679 -0.52216926 -0.63437815
 -0.71582788 -0.2082482  -0.19005685  0.23678365  0.58855677 -0.64115198
 -0.14049518  0.18924218 -1.66937557  0.009438   -1.58030297 -0.1809592
 -0.1266443  -0.1557786   0.06763472  0.54988099  0.85291659  0.14138819
 -0.39760428  0.74326377 -0.87162417  1.05264854  0.73912937  0.9592251
  0.15204433  1.67013655  0.10603091  1.7678905   0.11248937  0.39264979
 -0.37919731 -0.7370846  -0.32945414  0.02335511  0.09872352 -0.00424301
 -0.32240794  0.40711074  1.03642588  0.39678923  1.50121905]"
