algorithm,config,p_target,alpha,p_estimate,exact_error,ci_width,num_oracle_calls
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04996774879727482,3.2251202725180894e-05,0.00028669166813982683,13700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049956414841700186,4.358515829981646e-05,0.0002070833839263181,18700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05003623234279607,3.6232342796066463e-05,0.00026947700337391634,14800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05024383508596071,0.00024383508596070858,0.0002872916522133062,13700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.0499203885389955,7.961146100450567e-05,0.00027643634806467227,14100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05002753645629811,2.7536456298105083e-05,0.0002867773236350478,13800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049890302421111705,0.00010969757888829729,0.0003151478898361579,12200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050045002314759494,4.5002314759491624e-05,0.0002609770315597157,14800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04988204421248857,0.00011795578751143398,0.00027628925593316603,14100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050028132074138254,2.813207413825125e-05,0.00024112921469150034,16200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05006383335441178,6.383335441177695e-05,0.00022839217310230767,16900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050017037795790545,1.70377957905421e-05,0.0002282941096443218,16900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050031335416584444,3.1335416584440945e-05,0.0001749627183291573,22500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050104883024439446,0.00010488302443944358,0.0003065467097823002,12900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05010881933168902,0.00010881933168901958,0.0002543896843761849,15400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050020104077682814,2.0104077682811528e-05,0.00030639192009350447,12900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049978021926538316,2.197807346168701e-05,0.00026944109264618113,14700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05003648919731511,3.6489197315109356e-05,0.000314488473505712,12500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04992747707008591,7.252292991409559e-05,0.0002866484909250337,13700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04991200382073765,8.799617926235487e-05,0.00031523161112950726,12300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04998688019888735,1.3119801112654317e-05,0.00025415287187177324,15400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049846181175881556,0.0001538188241184471,0.0003287394398766505,11900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999460758324076,5.392416759245067e-06,0.0002405114471457255,16200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04987872085918923,0.00012127914081077468,0.0002602517294959805,14900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.0499354915430716,6.450845692840268e-05,0.0002282479444613572,17000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049973159876695046,2.684012330495672e-05,0.0002762032136335024,14600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05005204378213514,5.204378213513605e-05,0.0002173069336889634,18000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049868164141369326,0.00013183585863067726,0.00030406071317381697,13100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050034266157521545,3.4266157521542495e-05,0.0003289265648017299,11900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050045002314759494,4.5002314759491624e-05,0.0002609770315597157,14700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049964877153120056,3.5122846879946656e-05,0.0002856729281252926,13700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049806146753522115,0.00019385324647788749,0.0002693264510142748,14400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04993322285874421,6.677714125579576e-05,0.00026046422728778773,15100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05008377829762171,8.377829762170469e-05,0.0003065038125817862,13000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05007246906701619,7.246906701618983e-05,0.00019819156670945054,19900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04986136535681221,0.00013863464318779328,0.00029963082775404104,13300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000142779101579,1.4277910157858842e-06,0.00022826550051120026,16900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05009338834943632,9.338834943631996e-05,0.0002953647001746884,13400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05018119057084845,0.00018119057084844958,0.0003403502540525287,11600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04994499135572321,5.500864427679386e-05,0.00024625427788193405,15800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049937989030688454,6.201096931154892e-05,0.00022172723533326472,17400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000687134983971,6.871349839704388e-06,0.00025425508257443524,15600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049970655195741426,2.9344804258576995e-05,0.00029922820510770373,13200
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050081687575472655,8.16875754726526e-05,0.00028020588282509987,14100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05008178498626471,8.17849862647102e-05,0.00021737985825988695,17800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05003927186620001,3.9271866200008e-05,0.0002542407338929943,15500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05001368954623453,1.3689546234527117e-05,0.000280337741606438,14000
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05014207454575617,0.0001420745457561684,0.00022859741838005335,16900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050033842565027645,3.3842565027641935e-05,0.0002695275619790556,14400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05003927186620001,3.9271866200008e-05,0.0002542407338929943,15400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049962523930336476,3.747606966352651e-05,0.0002463307962220565,15900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050047335928497624,4.733592849762158e-05,0.000286811221993033,13800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04994711640492627,5.288359507372997e-05,0.00034552702933196913,11400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05009144500071716,9.1445000717158e-05,0.0002543490467282472,15400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000684822370043,6.848223700429978e-06,0.00023377394683511687,16600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04991221321810976,8.778678189023947e-05,0.00030626478061141285,12600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999794278956651,2.057210433489831e-06,0.0002464939383073246,15900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05002048643299869,2.0486432998685633e-05,0.00038230209757984107,10500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05005763613619089,5.763613619088476e-05,0.000277054807619595,14100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05016795884383206,0.00016795884383205562,0.0003066918160859987,12900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05008027427269274,8.027427269273468e-05,0.0002756930874177957,14300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05009506206907616,9.506206907615444e-05,0.00022846787034421986,16900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999652091831599,3.4790816840143957e-06,0.00029915416808879575,13300
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.0499885643527377,1.1435647262303394e-05,0.00026070471878879634,14900
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050033842565027645,3.3842565027641935e-05,0.0002695275619790556,14400
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049938034257717645,6.196574228235774e-05,0.00026858585699715554,14800
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049749445712361534,0.00025055428763846865,0.0002758617320439104,14100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04984395628455325,0.000156043715446752,0.0002761537108495471,14100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050181456970853466,0.00018145697085346357,0.00026986472341898257,14500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050007677846870505,7.677846870501881e-06,0.0002867460675608259,13700
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.0499593433480521,4.065665194790541e-05,0.0002940369568167969,13600
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04991497395743391,8.502604256609148e-05,0.00026039044185140886,15100
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04998688019888735,1.3119801112654317e-05,0.00025415287187177324,15500
IAE,"{'epsilon_target': 0.001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050128450581621464,0.0001284505816214615,0.0003450512622323286,11500
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999399757831622,6.002421683783121e-06,1.2192350305730015e-05,328900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999680763593149,3.1923640685105337e-06,9.875190372619913e-06,405200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.0499997853998296,2.146001704048106e-07,1.0806349036905638e-05,372900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049993904807838635,6.0951921613677795e-06,1.1841740248211968e-05,338000
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999778604546258,2.213954537422236e-06,1.2507812545848457e-05,321900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999323482462935,6.765175370654353e-06,1.0358227431481876e-05,386700
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050001615321660635,1.6153216606321075e-06,1.040341839073089e-05,385500
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000262444643103,2.6244464310237747e-06,1.4863504645201003e-05,270500
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999652724647579,3.4727535242126684e-06,1.1880016902519885e-05,339000
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999865088258129,1.3491174187113542e-06,1.295926505405498e-05,309700
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000237544247907,2.375442479066181e-06,9.121728359848952e-06,443600
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000400584552983,4.005845529828078e-06,9.852478559616712e-06,391800
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000050285686408,5.028568640791375e-07,1.3332124626570796e-05,302100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999623678901893,3.763210981069798e-06,1.1904175559237368e-05,338500
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049998749254677066,1.250745322936564e-06,1.0960763756777403e-05,368200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000281939437218,2.8193943721749326e-06,1.3154264506199526e-05,304200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05001623540197285,1.623540197284723e-05,1.0780858965161316e-05,358600
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000478062064563,4.780620645628009e-06,1.2487113368243874e-05,324400
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999699351424501,3.006485754991628e-06,1.1772489592627028e-05,339500
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000050650720729,5.065072072873988e-07,1.1761065239188073e-05,341600
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000456584044466,4.565840444656355e-06,1.3154702840696697e-05,304700
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049997627559065325,2.372440934678144e-06,1.1934110347017884e-05,335800
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050007014618178275,7.014618178272092e-06,9.220561278656253e-06,434800
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000188387631513,1.8838763151257654e-06,1.3520179982535324e-05,297400
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000770117218374,7.701172183738336e-06,1.937124747663707e-05,208300
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05001116738566883,1.1167385668829632e-05,1.2349981037218516e-05,324900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049991981720688486,8.018279311516885e-06,1.1870814645296296e-05,336900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999722857792607,2.7714220739299966e-06,1.1476333654978493e-05,348800
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000612123597731,6.121235977304962e-06,1.1863759813116048e-05,337500
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000137008282914,1.370082829139918e-06,1.0144811248960495e-05,394100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049997351898629014,2.64810137098892e-06,1.2422352595280878e-05,323900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050000269490269575,2.6949026957212574e-07,1.55097819478818e-05,260900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999921158707628,7.884129237245574e-07,9.091561270470339e-06,439000
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000619178161406,6.191781614053871e-06,1.2753338860568841e-05,314500
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050000287774602914,2.8777460291118384e-07,1.118941245107502e-05,359100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049999171252757345,8.287472426579678e-07,9.261027793312782e-06,432900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000265137161945,2.6513716194498382e-06,8.71988320770567e-06,458100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049997588117749514,2.411882250488717e-06,1.1689663112511572e-05,345600
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000444103934382,4.441039343813791e-06,1.228416969582466e-05,327200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000051775965777,5.177596577657373e-07,1.0181723082147709e-05,396200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000638995325264,6.389953252639025e-06,1.2093600474605282e-05,331400
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049999507613752374,4.923862476288732e-07,1.084354162454032e-05,370900
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999744293331892,2.557066681084519e-06,1.3079458509430986e-05,308000
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.0500004163205479,4.1632054789686457e-07,1.21214604955934e-05,331100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050003627296680675,3.6272966806721874e-06,1.1912967539520064e-05,338800
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999867448564696,1.3255143530427338e-06,1.0476455377061294e-05,381700
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000087252630868,8.725263086761803e-07,8.929501797795558e-06,447500
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050000298134589234,2.9813458923139136e-07,1.0758180475266277e-05,374200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000839216647919,8.392166479187502e-06,1.2114847691049868e-05,331200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999938985771635,6.101422836551906e-07,1.0650432376042157e-05,376200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.049998308237900246,1.691762099756411e-06,1.2333819880860908e-05,325100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000733508929036,7.335089290357033e-06,1.6381409889368315e-05,248100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999282809721013,7.171902789870899e-06,1.1213396616575888e-05,359400
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.0500031125707288,3.112570728797115e-06,8.91227564870159e-06,450200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999525265171423,4.747348285774611e-06,1.505181813985998e-05,270500
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000323736073497,3.2373607349658884e-06,1.650434716385374e-05,244200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000104117261986,1.0411726198561455e-06,1.1266693791950333e-05,355700
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050004792852025984,4.792852025981009e-06,1.918762565024726e-05,210300
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.04999817149762265,1.8285023773503828e-06,1.4913104602241878e-05,269200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.0499973407174335,2.659282566500054e-06,1.2568314025563493e-05,319600
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05001082495417257,1.0824954172566903e-05,3.043974033944616e-05,131300
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.0500010947589127,1.0947589126966695e-06,1.1937981487915306e-05,338000
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000182006705632,1.8200670563184307e-06,1.1127467705266542e-05,360200
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000141983981504,1.4198398150394587e-06,1.3333884807679303e-05,302500
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.050005097733408166,5.097733408163108e-06,1.1658867174493132e-05,345800
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05001270527564185,1.2705275641844427e-05,3.646847167171688e-05,111100
IAE,"{'epsilon_target': 0.0001, 'alpha': 0.05,  'shots': 100}",0.05,0.05,0.05000301634727872,3.0163472787142487e-06,1.2029346639966937e-05,333600
